Link,carrier,p_nom_opt,p_nom,p_nom_max,p_nom_extendable,active
PCI-13.4-01,CO2 pipeline,1498.0,1498.0,inf,False,True
PCI-13.4-02,CO2 pipeline,1498.0,1498.0,inf,False,True
PCI-13.8-03,CO2 pipeline,3567.0,3567.0,inf,False,True
PCI-13.7,CO2 pipeline,3139.0,3139.0,inf,False,True
PCI-13.4-03,CO2 pipeline,1498.0,1498.0,inf,False,True
PCI-13.4-04,CO2 pipeline,1498.0,1498.0,inf,False,True
PCI-13.12-01,CO2 pipeline,856.0,856.0,inf,False,True
PCI-13.12-02,CO2 pipeline,856.0,856.0,inf,False,True
PCI-13.5-01,CO2 pipeline,913.0,913.0,inf,False,True
PCI-13.11,CO2 pipeline,1427.0,1427.0,inf,False,True
PCI-13.9,CO2 pipeline,90.0,90.0,inf,False,True
PCI-13.5-02,CO2 pipeline,913.0,913.0,inf,False,True
PCI-13.1-02,CO2 pipeline,713.0,713.0,inf,False,True
PCI-13.1+1-01,CO2 pipeline,3852.0,3852.0,inf,False,True
PCI-13.13,CO2 pipeline,713.0,713.0,inf,False,True
PCI-13.1+1-02,CO2 pipeline,3852.0,3852.0,inf,False,True
PCI-13.8-04,CO2 pipeline,3567.0,3567.0,inf,False,True
PCI-10.1.3-reversed,H2 pipeline,6261.0,6261.0,inf,False,True
PCI-10.1.2-reversed,H2 pipeline,7001.0,7001.0,inf,False,True
PCI-10.4-01-reversed,H2 pipeline,6267.0,6267.0,inf,False,True
PCI-9.5-01-reversed,H2 pipeline,3805.0,3805.0,inf,False,True
PCI-9.6-01-reversed,H2 pipeline,4003.0,4003.0,inf,False,True
PCI-9.5-02-reversed,H2 pipeline,3805.0,3805.0,inf,False,True
PCI-9.4-01-reversed,H2 pipeline,3778.0,3778.0,inf,False,True
PCI-9.5-03-reversed,H2 pipeline,3805.0,3805.0,inf,False,True
PCI-10.3.1-01-reversed,H2 pipeline,3424.0,3424.0,inf,False,True
PCI-10.2.1+1-reversed,H2 pipeline,12262.0,12262.0,inf,False,True
PCI-10.2.1-reversed,H2 pipeline,5995.0,5995.0,inf,False,True
PCI-10.4-02-reversed,H2 pipeline,6267.0,6267.0,inf,False,True
PCI-9.4-02-reversed,H2 pipeline,3778.0,3778.0,inf,False,True
PCI-9.4-03-reversed,H2 pipeline,3778.0,3778.0,inf,False,True
PCI-9.2.1-reversed,H2 pipeline,507.0,507.0,inf,False,True
PCI-9.1.6-01-reversed,H2 pipeline,8057.0,8057.0,inf,False,True
PCI-10.2.2-01-reversed,H2 pipeline,10056.0,10056.0,inf,False,True
PCI-10.2.2-02-reversed,H2 pipeline,10056.0,10056.0,inf,False,True
PCI-11.2-01-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-9.1.6+1-01-reversed,H2 pipeline,11835.0,11835.0,inf,False,True
PCI-11.3-01-reversed,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-9.7.1+1-reversed,H2 pipeline,3532.0,3532.0,inf,False,True
PCI-9.9.1-reversed,H2 pipeline,10146.0,10146.0,inf,False,True
PCI-9.6+1-01-reversed,H2 pipeline,5297.0,5297.0,inf,False,True
PCI-9.25-01-reversed,H2 pipeline,15219.0,15219.0,inf,False,True
PCI-9.4+1-reversed,H2 pipeline,13536.0,13536.0,inf,False,True
PCI-9.7.3-reversed,H2 pipeline,9758.0,9758.0,inf,False,True
PCI-9.1.6-02-reversed,H2 pipeline,8057.0,8057.0,inf,False,True
PCI-9.1.6+1-02-reversed,H2 pipeline,8818.0,8818.0,inf,False,True
PCI-9.9.2-reversed,H2 pipeline,2489.0,2489.0,inf,False,True
PCI-11.2-02-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-03-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-9.1.3-01-reversed,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-02-reversed,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-03-reversed,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-04-reversed,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-05-reversed,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.2-reversed,H2 pipeline,3357.0,3357.0,inf,False,True
PCI-9.1.3-06-reversed,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.4-reversed,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-11.2-04-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.1-01-reversed,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-11.2-05-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.3-02-reversed,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.1-02-reversed,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-9.3-01-reversed,H2 pipeline,5073.0,5073.0,inf,False,True
PCI-9.1.5-01-reversed,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-9.1.5-02-reversed,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-9.3-02-reversed,H2 pipeline,5073.0,5073.0,inf,False,True
PCI-9.1.5-03-reversed,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-10.3.1-02-reversed,H2 pipeline,3424.0,3424.0,inf,False,True
PCI-10.3.1-03-reversed,H2 pipeline,3424.0,3424.0,inf,False,True
PCI-10.1.1-01-reversed,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-10.1.1-02-reversed,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-10.1.1-03-reversed,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-11.2-06-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-07-reversed,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-9.6-02-reversed,H2 pipeline,4003.0,4003.0,inf,False,True
PCI-9.6-03-reversed,H2 pipeline,4003.0,4003.0,inf,False,True
PCI-9.6+1-02-reversed,H2 pipeline,13761.0,13761.0,inf,False,True
