Link,carrier,p_nom_opt,p_nom,p_nom_max,p_nom_extendable,active
H2 pipeline DEF -> SE2-2040,H2 pipeline,0.02310757385775193,0.0,inf,True,True
H2 pipeline DK0 -> GBF-2040,H2 pipeline,14.891412099704983,0.0,inf,True,True
H2 pipeline DK0 -> NL1-2040,H2 pipeline,0.07770593950148423,0.0,inf,True,True
H2 pipeline DK0 -> NO09-2040,H2 pipeline,561.9860589196741,0.0,inf,True,True
H2 pipeline DK0 -> SE2-2040,H2 pipeline,6472.371091957494,0.0,inf,True,True
H2 pipeline EE0 -> FI1C-2040,H2 pipeline,0.03373824114937834,0.0,inf,True,True
H2 pipeline ES1 -> PT1-2040,H2 pipeline,1715.0119500060061,0.0,inf,True,True
H2 pipeline ES2 -> FRI-2040,H2 pipeline,4816.0265339706275,0.0,inf,True,True
H2 pipeline ES2 -> FRJ-2040,H2 pipeline,0.0981009422613051,0.0,inf,True,True
H2 pipeline ES4 -> ES5-2040,H2 pipeline,0.01660792067875567,0.0,inf,True,True
H2 pipeline ES5 -> FRJ-2040,H2 pipeline,767.4226196731026,0.0,inf,True,True
H2 pipeline ES6 -> PT1-2040,H2 pipeline,0.027910320793078466,0.0,inf,True,True
H2 pipeline FI19 -> FI1B-2040,H2 pipeline,0.040116381963792025,0.0,inf,True,True
H2 pipeline FI19 -> SE1-2040,H2 pipeline,0.021124778625380636,0.0,inf,True,True
H2 pipeline FI19 -> SE3-2040,H2 pipeline,0.019968418889541543,0.0,inf,True,True
H2 pipeline FI1C -> FI1D-2040,H2 pipeline,0.01153355140208055,0.0,inf,True,True
H2 pipeline FI1D -> NO07-2040,H2 pipeline,121.20390277254134,0.0,inf,True,True
H2 pipeline FR1 -> FRB-2040,H2 pipeline,1.1218025500710376,0.0,inf,True,True
H2 pipeline FR1 -> FRC-2040,H2 pipeline,1312.8517985191058,0.0,inf,True,True
H2 pipeline FR1 -> FRD-2040,H2 pipeline,1439.180815680502,0.0,inf,True,True
H2 pipeline FR1 -> FRF-2040,H2 pipeline,2447.23685557411,0.0,inf,True,True
H2 pipeline FRB -> FRC-2040,H2 pipeline,0.6151386149879854,0.0,inf,True,True
H2 pipeline FRB -> FRG-2040,H2 pipeline,3.7446466300623245,0.0,inf,True,True
H2 pipeline FRB -> FRI-2040,H2 pipeline,0.09049569901163726,0.0,inf,True,True
H2 pipeline FRB -> FRJ-2040,H2 pipeline,0.09263023278357552,0.0,inf,True,True
H2 pipeline FRB -> FRK-2040,H2 pipeline,3.0033183824299865,0.0,inf,True,True
H2 pipeline FRD -> FRE-2040,H2 pipeline,0.23353001384123614,0.0,inf,True,True
H2 pipeline FRD -> FRG-2040,H2 pipeline,295.42933074327414,0.0,inf,True,True
H2 pipeline FRD -> FRH-2040,H2 pipeline,566.3670284271417,0.0,inf,True,True
H2 pipeline FRD -> GBJ-2040,H2 pipeline,468.63929682446343,0.0,inf,True,True
H2 pipeline FRE -> GBJ-2040,H2 pipeline,4643.564124251145,0.0,inf,True,True
H2 pipeline FRF -> LU0-2040,H2 pipeline,0.11936978751164921,0.0,inf,True,True
H2 pipeline FRG -> FRH-2040,H2 pipeline,4528.458970571047,0.0,inf,True,True
H2 pipeline FRG -> FRI-2040,H2 pipeline,4817.539562552067,0.0,inf,True,True
H2 pipeline FRH -> IE0-2040,H2 pipeline,1481.635254264813,0.0,inf,True,True
H2 pipeline FRI -> FRJ-2040,H2 pipeline,1.441138580650673,0.0,inf,True,True
H2 pipeline FRI -> FRK-2040,H2 pipeline,0.09288151477758694,0.0,inf,True,True
H2 pipeline FRJ -> FRK-2040,H2 pipeline,0.07729412410066328,0.0,inf,True,True
H2 pipeline FRJ -> FRL-2040,H2 pipeline,0.0531828507900239,0.0,inf,True,True
H2 pipeline FRK -> ITC-2040,H2 pipeline,0.1255948730376474,0.0,inf,True,True
H2 pipeline FRL -> ITC-2040,H2 pipeline,878.4807909355587,0.0,inf,True,True
H2 pipeline FRM -> ITG2-2040,H2 pipeline,0.13962792443350314,0.0,inf,True,True
H2 pipeline FRM -> ITI-2040,H2 pipeline,96.78555448818913,0.0,inf,True,True
H2 pipeline GBC -> GBD-2040,H2 pipeline,407.62639346848357,0.0,inf,True,True
H2 pipeline GBC -> GBE-2040,H2 pipeline,1610.7575863404963,0.0,inf,True,True
H2 pipeline GBC -> GBM-2040,H2 pipeline,2597.747870967699,0.0,inf,True,True
H2 pipeline GBC -> NO0A-2040,H2 pipeline,3295.5308190523315,0.0,inf,True,True
H2 pipeline GBD -> GBE-2040,H2 pipeline,0.3639343559904713,0.0,inf,True,True
H2 pipeline GBD -> GBG-2040,H2 pipeline,0.17053920114894836,0.0,inf,True,True
H2 pipeline GBD -> GBL-2040,H2 pipeline,0.41142613417468815,0.0,inf,True,True
H2 pipeline GBD -> GBM-2040,H2 pipeline,835.0171359949093,0.0,inf,True,True
H2 pipeline GBE -> GBF-2040,H2 pipeline,1947.5199621998077,0.0,inf,True,True
H2 pipeline GBE -> GBH-2040,H2 pipeline,0.7298386251402235,0.0,inf,True,True
H2 pipeline GBF -> GBG-2040,H2 pipeline,0.2590114009845786,0.0,inf,True,True
H2 pipeline GBF -> GBH-2040,H2 pipeline,1486.6110266571286,0.0,inf,True,True
H2 pipeline GBF -> GBJ-2040,H2 pipeline,2298.149706771673,0.0,inf,True,True
H2 pipeline GBG -> GBK-2040,H2 pipeline,0.1146794153219021,0.0,inf,True,True
H2 pipeline GBG -> GBL-2040,H2 pipeline,0.2944466609594548,0.0,inf,True,True
H2 pipeline GBH -> GBJ-2040,H2 pipeline,2540.244718425022,0.0,inf,True,True
H2 pipeline GBJ -> GBK-2040,H2 pipeline,7180.039285792611,0.0,inf,True,True
H2 pipeline GBJ -> NL3-2040,H2 pipeline,1668.962228097999,0.0,inf,True,True
H2 pipeline GBK -> GBL-2040,H2 pipeline,1903.480542185472,0.0,inf,True,True
H2 pipeline GBL -> GBM-2040,H2 pipeline,0.049043969158034946,0.0,inf,True,True
H2 pipeline GBL -> IE0-2040,H2 pipeline,1217.7342204681242,0.0,inf,True,True
H2 pipeline GBM -> GBN-2040,H2 pipeline,1404.3186259715258,0.0,inf,True,True
H2 pipeline GBN -> IE0-2040,H2 pipeline,1720.1723911888644,0.0,inf,True,True
H2 pipeline GR5 -> ITF-2040,H2 pipeline,1332.636934955611,0.0,inf,True,True
H2 pipeline GR5 -> MK0-2040,H2 pipeline,77.49001018527525,0.0,inf,True,True
H2 pipeline HR -> HU-2040,H2 pipeline,0.028949369540453483,0.0,inf,True,True
H2 pipeline HR -> RS-2040,H2 pipeline,0.043101839897661254,0.0,inf,True,True
H2 pipeline HR -> SI0-2040,H2 pipeline,36.82596654095209,0.0,inf,True,True
H2 pipeline HU -> RO-2040,H2 pipeline,107.71205423147656,0.0,inf,True,True
H2 pipeline HU -> RS-2040,H2 pipeline,56.35394303474619,0.0,inf,True,True
